施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,latitude,longitude,施設GID,営業ステータス,phone,照合方法,post_id,normalized_name,normalized_address
35707,蓮本デンタルクリエイション,011-789-8580,007-0870,北海道,札幌市,東区伏古10条1丁目14−14,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2ed05a90f06b:0x34eee89ab4b7846,,歯科医院,43.0976147,141.3919518,ChIJa_CQWtAuC18RRnhLq4nuTgM,,117898580,GoogleMapのみ,309583,蓮本デンタルクリエイション,東区伏古10条1丁目1414
35708,田中歯科クリニック,011-786-0581,007-0872,北海道,札幌市,東区伏古12条5丁目8−25,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2ec41457cde7:0x902c5124a4869139,,歯科医院,43.09659,141.4047751,ChIJ581XFMQuC18ROZGGpCRRLJA,,117860581,電話番号+緯度経度,4801,田中歯科クリニック,東区伏古12条5丁目825
35709,みさき歯科クリニック,011-751-7512,007-0835,北海道,札幌市,東区北35条東8丁目1−1 エスポワール35 1階,https://misaki-dental-clinic.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29702c1f75d7:0xbe2c3d1fde4b5600,4.8,歯科医院,43.1042678,141.3580309,ChIJ13UfLHApC18RAFZL3h89LL4,,117517512,電話番号+緯度経度,4834,みさき歯科クリニック,東区北35条東8丁目11エスポワル351階
35710,こもれび歯科,011-788-8110,065-0025,北海道,札幌市,東区北25条東3丁目2−15,https://www.komorebi-dentalclinic.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29006274a837:0x734a3ddc22b47fa,5,歯科医院,43.0938519,141.3536952,ChIJN6h0YgApC18R-kcrwt2jNAc,,117888110,GoogleMapのみ,309584,こもれび歯科,東区北25条東3丁目215
35711,平川歯科医院,011-781-2918,065-0042,北海道,札幌市,東区本町2条3丁目6−13,http://www.hirakawa-dental.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2948f47eb3ad:0xc4923da2e1620477,3.4,歯科医院,43.0803707,141.3872918,ChIJrbN-9EgpC18RdwRi4aI9ksQ,,117812918,電話番号+緯度経度,1981,平川歯科医院,東区本町2条3丁目613
35712,松村歯科医院,011-784-1182,007-0801,北海道,札幌市,東区東苗穂1条3丁目1−20,https://www.matsumura-dc.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b294d88ecca29:0xf12fea9b57aa6122,3.9,歯科医院;美容歯科医;インプラント/歯周病専門医;矯正歯科,43.0784156,141.4007097,ChIJKcrsiE0pC18RImGqV5vqL_E,,117841182,電話番号+緯度経度,2810,松村歯科医院,東区東苗穂1条3丁目120
35713,のぞみ歯科クリニック,011-702-5888,065-0020,北海道,札幌市,東区北20条東8丁目2−3,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29238d9be007:0x2250298c18bfe4b0,4.3,歯科医院;クリニック・医院・診療所,43.0874727,141.3622961,ChIJB-CbjSMpC18RsOS_GIwpUCI,,117025888,電話番号,3739,のぞみ歯科クリニック,東区北20条東8丁目23
35715,なかきた歯科クリニック,011-780-5652,065-0025,北海道,札幌市,東区北25条東16丁目1−1 玉手ビル 2F,http://nakky-dc.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b292bcd695939:0x37f854ac1961646,3.1,歯科医院,43.09518,141.3716826,ChIJOVlpzSspC18RRhaWwUqFfwM,,117805652,電話番号+緯度経度,5666,なかきた歯科クリニック,東区北25条東16丁目11玉手ビル2F
35716,清水歯科医院,011-742-9900,065-0011,北海道,札幌市,東区北11条東5丁目2−33,http://www.shimizudc.net/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29138eb58c5b:0x8c89ab8b85239699,3.1,歯科医院,43.0763855,141.3611941,ChIJW4y1jhMpC18RmZYjhYuriYw,,117429900,電話番号+緯度経度,2184,清水歯科医院,東区北11条東5丁目233
35717,医療法人社団 多田歯科医院,011-752-1105,007-0841,北海道,札幌市,東区北41条東4丁目2−16,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b28ca807a9d79:0x8f91c479a56fdd9c,4.6,歯科医院,43.110387,141.350938,ChIJeZ16gMooC18RnN1vpXnEkY8,,117521105,電話番号+緯度経度,3724,医療法人社団 多田歯科医院,東区北41条東4丁目216
35718,協和歯科クリニック,011-712-0712,065-0016,北海道,札幌市,東区北16条東1丁目1−10 パンシオンＮ16,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b291a6e512b11:0x246b18a99f85482b,4.7,歯科医院,43.080443,141.3520343,ChIJEStRbhopC18RK0iFn6kYayQ,,117120712,電話番号+緯度経度,4308,協和歯科クリニック,東区北16条東1丁目110パンシオンＮ16
35719,星井歯科医院,011-711-8041,065-0024,北海道,札幌市,東区北24条東7丁目2−14,https://www.hoshii-dent.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b28d87610448d:0xdd04c5283552cae9,3.3,歯科医院,43.093453,141.360379,ChIJjUQQdtgoC18R6cpSNSjFBN0,,117118041,電話番号+緯度経度,2936,星井歯科医院,東区北24条東7丁目214
35720,山本歯科医院,011-781-8267,065-0013,北海道,札幌市,東区北13条東15丁目3−2,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b293f35392063:0xd1245c1b0acddff9,3,歯科医院,43.079923,141.3753767,ChIJYyA5NT8pC18R-d_NChtcJNE,,117818267,電話番号+緯度経度,5163,山本歯科医院,東区北13条東15丁目32
35721,ひろ歯科クリニック,011-752-8148,065-0011,北海道,札幌市,東区北11条東3丁目3−12 クボタビルディング,https://www.hiroshika.info/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2913cb901e7f:0xe118da41b23a165c,3.7,歯科医院,43.0758119,141.3582008,ChIJfx6QyxMpC18RXBY6skHaGOE,,117528148,電話番号+緯度経度,2973,ひろ歯科クリニック,東区北11条東3丁目312クボタビルディング
35722,久保田歯科医院,011-711-3529,065-0015,北海道,札幌市,東区北15条東6丁目4−45,http://kubota.dentalmall.jp/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2917ca3d280d:0xa94097e2d9e16dc7,3,歯科医院,43.0811211,141.3614922,ChIJDSg9yhcpC18Rx23h2eKXQKk,,117113529,電話番号+緯度経度,7637,久保田歯科医院,東区北15条東6丁目445
35723,北愛歯科クリニック,011-781-4646,065-0016,北海道,札幌市,東区北16条東16丁目1−13 北愛マンション 703,https://www.dentalofficehokuai.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b293a31fe8ae9:0x8f2c0b1d6117b4b8,3,歯科医院,43.084016,141.374407,ChIJ6Yr-MTopC18RuLQXYR0LLI8,,117814646,電話番号（緯度経度不一致）,6175,北愛歯科クリニック,東区北16条東16丁目113北愛マンション703
35724,あらき歯科クリニック,011-751-1818,065-0010,北海道,東区,北10条東5丁目1−40,https://www.araki-dent.net/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b291311353985:0xf0c10d3e1638a85d,3.1,歯科医院,43.0743199,141.3618419,ChIJhTk1ERMpC18RXag4Fj4NwfA,,117511818,電話番号+緯度経度,7319,あらき歯科クリニック,北10条東5丁目140
35725,ユミファミリー歯科,,065-0017,北海道,札幌市,東区1,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2922aefe56b3:0x318d8b9083e59bef,,歯科医院,43.0836373,141.3607812,ChIJs1b-riIpC18R75vlg5CLjTE,,,GoogleMapのみ,309586,ユミファミリー歯科,東区1
35726,コレクト歯科,011-722-4618,007-0848,北海道,札幌市,東区北48条東3丁目1,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2f4d79e42e0b:0x356c6f0c6c4bdd06,3.8,歯科医院,43.1186727,141.3467948,ChIJCy7keU0vC18RBt1LbAxvbDU,,117224618,電話番号+緯度経度,6057,コレクト歯科,東区北48条東3丁目1
35727,片桐歯科なえぼクリニック,011-787-6487,007-0802,北海道,札幌市,東区東苗穂2条3丁目1−1 イオンモール札幌苗穂 2階,https://www.katagiri-naebo-dc.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b293417fa98e3:0xb887de1b5d862ff6,5,歯科医院,43.0796714,141.4035684,ChIJ45j6FzQpC18R9i-GXRveh7g,,117876487,電話番号+緯度経度,4592,片桐歯科なえぼクリニック,東区東苗穂2条3丁目11イオンモル札幌苗穂2階
35728,コモンズ歯科クリニック,011-783-0421,065-0042,北海道,札幌市,東区本町 2条8丁目3−6,http://www.comons-dental.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29543123d351:0xfadca81ecd2e68e,4.1,歯科医院,43.0778058,141.3957993,ChIJUdMjMVQpC18RjubS7IHKrQ8,,117830421,電話番号+緯度経度,2070,コモンズ歯科クリニック,東区本町2条8丁目36
35729,医療法人社団 みなみ歯科医院,011-704-1332,065-0043,北海道,札幌市,東区苗穂町 4丁目1−5 西村ストアー,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29446c732d87:0xe9d93e55fd233065,,歯科医院,43.075405,141.3844949,ChIJhy1zbEQpC18RZTAj_VU-2ek,,117041332,電話番号+緯度経度,3143,医療法人社団 みなみ歯科医院,東区苗穂町4丁目15西村ストア
35730,元町歯科診療所,080-0800-8650,065-0028,北海道,札幌市,東区北28条東19丁目2−2,https://m-dc.net/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2f2a77ada115:0xbc91aa8b3bca01da,2.8,歯科医院,43.100567,141.377539,ChIJFaGtdyovC18R2gHKO4uqkbw,,8008008650,GoogleMapのみ,309587,元町歯科診療所,東区北28条東19丁目22
35731,大谷歯科医院,011-781-6686,065-0041,北海道,札幌市,東区本町 1条4丁目1−20,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2945d0aa476d:0xd97635068f73f895,4,歯科医院,43.0771751,141.3859213,ChIJbUeq0EUpC18RlfhzjwY1dtk,,117816686,電話番号+緯度経度,4362,大谷歯科医院,東区本町1条4丁目120
35732,くしびき歯科クリニック,011-787-9431,007-0807,北海道,札幌市,東区東苗穂7条3丁目4−5,https://kushibiki-dental.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2ec0bca72aab:0x81c0b536184bc38b,2.3,歯科医院,43.094066,141.4126999,ChIJqyqnvMAuC18Ri8NLGDa1wIE,,117879431,電話番号+緯度経度,6624,くしびき歯科クリニック,東区東苗穂7条3丁目45
35733,医療法人社団 森田歯科医院,011-791-0935,007-0809,北海道,札幌市,東区東苗穂9条3丁目5−5,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2eeaf9bc16e3:0x36203e1769dfc6f0,3,歯科医院,43.0979474,141.4181581,ChIJ4xa8-eouC18R8MbfaRc-IDY,,117910935,電話番号+緯度経度,5943,医療法人社団 森田歯科医院,東区東苗穂9条3丁目55
35735,医療法人社団 札苗歯科医院,011-791-3751,007-0810,北海道,札幌市,東区東苗穂10条2丁目10−30,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2ee97d8164c7:0x1855e5ed17e98fdd,1,歯科医院,43.100149,141.416524,ChIJx2SBfekuC18R3Y_pF-3lVRg,,117913751,電話番号+緯度経度,4254,医療法人社団 札苗歯科医院,東区東苗穂10条2丁目1030
35740,林田歯科矯正歯科医院,011-792-4282,007-0813,北海道,札幌市,東区東苗穂13条2丁目16−8,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2efaf076de81:0xc7d84ff8a2c3e95e,1,歯科医院,43.108748,141.4202024,ChIJgd528PouC18RXunDovhP2Mc,,117924282,電話番号+緯度経度,6534,林田歯科矯正歯科医院,東区東苗穂13条2丁目168
35741,医療法人メディカルフォース フォース歯科,012-013-0554,007-0813,北海道,札幌市,東区東苗穂13条1丁目2−1,http://www.dental-force.jp/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2efb2cbca563:0x500279784adaf909,,歯科医院,43.108473,141.416932,ChIJY6W8LPsuC18RCfnaSnh5AlA,,120130554,電話番号+緯度経度,2691,医療法人メディカルフォース フォース歯科,東区東苗穂13条1丁目21
35743,東雁来ファミリー歯科,011-791-8241,007-0030,北海道,札幌市,東区東雁来10条3丁目1−10 東雁来ショッピングセンター,http://www.higashikariki-fdc.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2e93b4557585:0x92670c8267f95ed2,3.5,歯科医院,43.0967605,141.4304897,ChIJhXVVtJMuC18R0l75Z4IMZ5I,,117918241,電話番号+緯度経度,3278,東雁来ファミリー歯科,東区東雁来10条3丁目110東雁来ショッピングセンタ
35745,苗穂ゆあ歯科,011-596-9878,060-0032,北海道,札幌市,中央区北2条東9丁目13−36,https://naebo-yua-dc.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b290045c7e289:0x1ad79bc79e982969,4.6,歯科医院;美容歯科医;口腔外科医;小児歯科医,43.0666745,141.3694877,ChIJieLHRQApC18RaSmYnseb1xo,,115969878,GoogleMapのみ,309594,苗穂ゆあ歯科,中央区北2条東9丁目1336
35746,豊平アスティ歯科クリニック,011-884-1818,004-0865,北海道,札幌市,清田区北野5条2丁目6−26,http://astydentalclinic-kitano.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b21f8bdf54f:0xa8480981261e7240,1,歯科医院,43.018525,141.434994,ChIJT_W9-CErC18RQHIeJoEJSKg,,118841818,電話番号+緯度経度,2132,豊平アスティ歯科クリニック,清田区北野5条2丁目626
35747,ルーシー歯科医院,011-859-5858,003-0021,北海道,札幌市,白石区栄通18丁目5−35 コープさっぽろ LUCY3F,https://www.lucy-dental.jp/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b005f60d0e9:0x90c26dd32c775e3f,3.7,歯科医院,43.0281173,141.4335834,ChIJ6dBgXwArC18RP153LNNtwpA,,118595858,電話番号+緯度経度,1983,ルーシー歯科医院,白石区栄通18丁目535コプさっぽろLUCY3F
35752,北郷Amiデンタルクリニック,011-873-6610,003-0833,北海道,札幌市,白石区北郷3条4丁目2−1,https://www.ami-dentalclinic.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b5b946c7289:0x9e81488823910d6b,,歯科医院,43.0597997,141.4140763,ChIJiXJslFsrC18Raw2RI4hIgZ4,,118736610,GoogleMapのみ,309596,北郷Amiデンタルクリニック,白石区北郷3条4丁目21
35753,のじり歯科医院,011-872-5652,003-0832,北海道,札幌市,白石区北郷2条10丁目4−12,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b9033a3c483:0x36da6923bf36c4b4,4.4,歯科医院,43.0507002,141.430278,ChIJg8SjM5ArC18RtMQ2vyNp2jY,,118725652,電話番号+緯度経度,3130,のじり歯科医院,白石区北郷2条10丁目412
35754,イオン北郷歯科,011-867-9255,003-0832,北海道,札幌市,白石区北郷2条7丁目6−25,https://kitagou-dc.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b546efbd517:0x6281d084e99f9df3,5,歯科医院;小児歯科医;歯科ホワイトニングサービス,43.0525376,141.4233371,ChIJF9X7blQrC18R852f6YTQgWI,,118679255,GoogleMapのみ,309597,イオン北郷歯科,白石区北郷2条7丁目625
35755,くどう歯科診療室,011-874-0515,003-0832,北海道,札幌市,白石区北郷2条4丁目9−12 工藤歯科医院,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bee84a396a3:0x2809526fb1914f2a,3,歯科医院,43.0579592,141.4143941,ChIJo5ajhO4rC18RKk-RsW9SCSg,,118740515,電話番号+緯度経度,8836,くどう歯科診療室,白石区北郷2条4丁目912工藤歯科医院
35756,医療法人社団 きべ歯科医院,011-871-1118,003-0838,北海道,札幌市,白石区北郷8条4丁目9−31,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?prefCd=01&kikanCd=3010006880&kikanKbn=3,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bf768e18b5b:0xad3b100de73267f2,3.3,歯科医院,43.0648946,141.4217006,ChIJW4vhaPcrC18R8mcy5w0QO60,,118711118,電話番号+緯度経度,4352,医療法人社団 きべ歯科医院,白石区北郷8条4丁目931
35757,北郷きたがわ歯科クリニック,011-376-5822,003-0836,北海道,札幌市,白石区北郷6条4丁目1−1,https://www.kitagokitagawa-dc.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2be85f8f17d3:0xdb68c5a4fd67c9c2,,歯科医院,43.0638089,141.4190148,ChIJ0xePX-grC18Rwsln_aTFaNs,,113765822,GoogleMapのみ,309598,北郷きたがわ歯科クリニック,白石区北郷6条4丁目11
35759,東栄ファミリー歯科医院,011-872-2322,003-0874,北海道,札幌市,白石区米里4条1丁目6−13,https://www.toueifamily.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2ea3f7a436d1:0x86116f33741c7e72,3.6,歯科医院,43.0841786,141.426931,ChIJ0Tak96MuC18Rcn4cdDNvEYY,,118722322,電話番号+緯度経度,2614,東栄ファミリー歯科医院,白石区米里4条1丁目613
35760,医療法人社団 岩寺小児歯科医院 南郷通り子ども歯科,011-827-5818,003-0023,北海道,札幌市,白石区南郷2丁目2丁目北2−1 ル・ノール南郷街 1階,http://nango-ped.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b1b1edbe957:0x4779af93c4525689,4.1,小児歯科医;歯科医院,43.0449689,141.4006973,ChIJV-nbHhsrC18RiVZSxJOveUc,,118275818,GoogleMapのみ,309600,医療法人社団 岩寺小児歯科医院 南郷通り子ども歯科,白石区南郷2丁目2丁目北21ル・ノル南郷街1階
35761,小松歯科南郷通医院,011-863-6480,003-0022,北海道,札幌市,白石区南郷通14丁目南2−2 ニュー南郷サンハイツ,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2ba7890e68a3:0x29a0c38ed039d4e3,3.2,歯科医院,43.0346918,141.4217971,ChIJo2gOiacrC18R49Q50I7DoCk,,118636480,電話番号+緯度経度,2291,小松歯科南郷通医院,白石区南郷通14丁目南22ニュ南郷サンハイツ
35762,ちかげデンタルクリニック,011-862-8241,003-0023,北海道,札幌市,白石区南郷通18丁目北1−20 小林ビル 2F,http://chikage-dental.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b0e77a079f9:0x312e33cec83db31e,2.8,歯科医院,43.0309295,141.4342721,ChIJ-Xmgdw4rC18RHrM9yM4zLjE,,118628241,電話番号+緯度経度,8534,ちかげデンタルクリニック,白石区南郷通18丁目北120小林ビル2F
35763,横山歯科医院,011-864-1708,003-0023,北海道,札幌市,白石区南郷通15丁目北3−18,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b0a48858cb5:0x7f8a59f2f0715fd7,4,歯科医院,43.0354818,141.429961,ChIJtYyFSAorC18R119x8PJZin8,,118641708,電話番号+緯度経度,9005,横山歯科医院,白石区南郷通15丁目北318
35764,岩寺歯科医院,011-862-5821,003-0023,北海道,札幌市,白石区南郷通8丁目北4−5,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2ba526c01d1d:0x876250c6ca42210b,5,歯科医院,43.0408661,141.4134483,ChIJHR3AJqUrC18RCyFCysZQYoc,,118625821,電話番号+緯度経度,6328,岩寺歯科医院,白石区南郷通8丁目北45
35765,札幌いとう歯科クリニック,,003-0862,北海道,札幌市,白石区川下2条7丁目2−1,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b9fcbca4d4f:0x103a19537fd1a2e0,3,歯科医院,43.0473719,141.4495405,ChIJT03Ky58rC18R4KLRf1MZOhA,,,GoogleMapのみ,309601,札幌いとう歯科クリニック,白石区川下2条7丁目21
35767,ピアノ歯科クリニック,011-860-1616,003-0029,北海道,札幌市,白石区平和通5丁目北12−1,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b956f231c11:0xf886e54d338b53b0,2.6,歯科医院,43.0505835,141.4142006,ChIJERwjb5UrC18RsFOLM03lhvg,,118601616,GoogleMapのみ,309602,ピアノ歯科クリニック,白石区平和通5丁目北121
35768,フラワー歯科クリニック,011-826-3776,003-0028,北海道,札幌市,白石区平和通17丁目南1−16 ロードリバー平和通,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b759314a7bd:0x40c915134be670cf,3.2,歯科医院,43.0397708,141.4372412,ChIJvacUk3UrC18Rz3DmSxMVyUA,,118263776,電話番号+緯度経度,8825,フラワー歯科クリニック,白石区平和通17丁目南116ロドリバ平和通
35769,ザウバーデンタルクリニック石塚,011-864-8211,003-0023,北海道,札幌市,白石区南郷通1丁目北5−18,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bb7dd5611ff:0x316777e6aecd2e2a,2.8,歯科医院,43.0456903,141.3986797,ChIJ_xFW3bcrC18RKi7NruZ3ZzE,,118648211,電話番号+緯度経度,8492,ザウバーデンタルクリニック石塚,白石区南郷通1丁目北518
35770,東札幌緑の杜歯科クリニック,011-816-8555,003-0003,北海道,札幌市,白石区東札幌3条1丁目2−1 ライオンズステーションタワー東札幌 1F,https://midorinomori-dent.jp/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b925fb14beb:0xc58f2ca607847f55,3,歯科医院,43.0527931,141.3837514,ChIJ60uxX5IrC18RVX-EB6Ysj8U,,118168555,電話番号+緯度経度,2957,東札幌緑の杜歯科クリニック,白石区東札幌3条1丁目21ライオンズステションタワ東札幌1F
35771,よつば歯科・こども歯科,011-826-5800,003-0005,北海道,札幌市,白石区東札幌5条3丁目2−32 クレア東札幌 1階,http://yotsuba-shika.net/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bd56f45cdb5:0x4d60e8b354334619,4.1,歯科医院,43.0523473,141.3913189,ChIJtc1Fb9UrC18RGUYzVLPoYE0,,118265800,電話番号（緯度経度不一致）,8775,よつば歯科・こども歯科,白石区東札幌5条3丁目232クレア東札幌1階
35772,畠山歯科医院,011-821-2688,003-0021,北海道,札幌市,白石区栄通1丁目1−32,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bb5b1869ffb:0x29927cfc6f02d353,3.4,歯科医院,43.0420495,141.3941065,ChIJ-5-GsbUrC18RU9MCb_x8kik,,118212688,電話番号+緯度経度,4951,畠山歯科医院,白石区栄通1丁目132
35773,きたざわ矯正歯科,011-864-1876,003-0023,北海道,札幌市,白石区南郷通1丁目北1−1 白石メディカルビル（ST相馬ビル）,http://www.kitazawa-ortho.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bc83b120ccb:0xdb045fb212261a29,4.3,矯正歯科;クリニック・医院・診療所,43.046284,141.397151,ChIJywwSO8grC18RKRomErJfBNs,,118641876,電話番号+緯度経度,8800,きたざわ矯正歯科,白石区南郷通1丁目北11白石メディカルビル（ST相馬ビル）
35774,響さくら歯科クリニック（医療法人社団）,011-817-8077,003-0004,北海道,札幌市,白石区東札幌4条4丁目1−18 シャトー小田,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bcf9b564147:0xba8436b1738b8c4d,2.3,歯科医院,43.0512887,141.3911687,ChIJR0FWm88rC18RTYyLc7E2hLo,,118178077,電話番号+緯度経度,2659,響さくら歯科クリニック,白石区東札幌4条4丁目118シャト小田
35776,おおつぼ歯科クリニック,011-823-8585,003-0811,北海道,札幌市,白石区菊水上町 1条2丁目100−50,https://www.otsubo-dental.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29006783814b:0xa47536e61e13a317,4,歯科医院;美容歯科医;インプラント歯科医;義歯ケア センター;口腔外科医;矯正歯科;小児歯科医;歯科ホワイトニングサービス,43.0627749,141.3843042,ChIJS4GDZwApC18RF6MTHuY2daQ,,118238585,電話番号+緯度経度,6433,おおつぼ歯科クリニック,白石区菊水上町1条2丁目10050
35777,河上歯科医院,011-831-0433,003-0813,北海道,札幌市,白石区菊水上町 3条2丁目52−142,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29600bc92ad3:0x111514696bffb76c,4,歯科医院,43.064119,141.39044,ChIJ0yrJC2ApC18RbLf_a2kUFRE,,118310433,電話番号+緯度経度,6746,河上歯科医院,白石区菊水上町3条2丁目52142
35778,北海道歯科産業㈱,011-813-5556,003-0812,北海道,札幌市,白石区菊水上町 2条4丁目36−77,https://hokusan-kk.co.jp/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2bdf1aa2e6c9:0xf8df07215b0f49a8,5,歯科用品店,43.061289,141.3895027,ChIJyeaiGt8rC18RqEkPWyEH3_g,,118135556,GoogleMapのみ,309604,北海道歯科産業㈱,白石区菊水上町2条4丁目3677
35779,リーベン歯科,011-815-1199,003-0802,北海道,札幌市,白石区菊水2条2丁目2,http://www.liebendental.jp/category01/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b297e0ea6f7e9:0x960f5974d72542a1,2.3,歯科医院,43.057427,141.372228,ChIJ6femDn4pC18RoUIl13RZD5Y,,118151199,電話番号+緯度経度,2108,リーベン歯科,白石区菊水2条2丁目2
35780,あすか歯科,011-871-8241,003-0826,北海道,札幌市,白石区菊水元町 6条1丁目10−4,http://aska.dental/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b29542d797f33:0xa280577a7fbe8d4c,4.2,歯科医院,43.0730259,141.4070184,ChIJM395LVQpC18RTI2-f3pXgKI,,118718241,電話番号+緯度経度,8025,あすか歯科,白石区菊水元町6条1丁目104
35781,菊水元町歯科,011-873-8146,003-0826,北海道,札幌市,白石区菊水元町 6条1丁目8−21 コープさっぽろ菊水元町店 2階,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2955c7cee5fb:0xe11bb2b79d8acb70,5,歯科医院,43.0727544,141.4084651,ChIJ--XOx1UpC18RcMuKnbeyG-E,,118738146,電話番号+緯度経度,2819,菊水元町歯科,白石区菊水元町6条1丁目821コプさっぽろ菊水元町店2階
35782,しろくま歯科,011-376-1150,003-0803,北海道,札幌市,白石区菊水3条4丁目2−7 樋口ビル 2階,https://shirokuma.dental/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x5f0b2b95de8cd9ed:0x2fb070e4b91cff45,5,歯科医院,43.0550935,141.3775546,ChIJ7dmM3pUrC18RRf8cueRwsC8,,113761150,GoogleMapのみ,309605,しろくま歯科,白石区菊水3条4丁目27樋口ビル2階
