施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,緯度,経度,施設GID
29481,家族葬の創庵 やまぐちホール,083-927-4162,〒753-0214,山口県,山口市,大内御堀３５２７?３,https://office-souan.com/,https://maps.google.com/?cid=7765619363843144606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.1415626,131.5004317,ChIJBdmlkMqWRDURnvvD2qoFxWs
29482,家族葬のメモリス山口,0120-076-060,〒753-0070,山口県,山口市,白石１丁目１?３３,https://sogi-yg.com/,https://maps.google.com/?cid=1319004323868731844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.1770692,131.4725568,ChIJLWwb84mXRDURxGlmtXELThI
29483,涙想創,083-996-5732,〒754-0896,山口県,山口市,江崎１３６,http://nadasoosoo-yamaguchi.com/,https://maps.google.com/?cid=10337526127809163327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,34.0700484,131.3809974,ChIJ9akOReyFRDURP3BiID5Fdo8
29484,コープ葬祭 家族葬ホールさくら あさだ,0120-480-044,〒753-0871,山口県,山口市,朝田１６６８?１,https://yamaguchihoufu-sougikazokusou.com/?utm_source=MEO%E3%81%95%E3%81%8F%E3%82%89%E6%9C%9D%E7%94%B0&utm_medium=meo&utm_campaign=MEO%E3%81%95%E3%81%8F%E3%82%89%E6%9C%9D%E7%94%B0,https://maps.google.com/?cid=6688993142377428106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,イベント会場,34.1409087,131.4256725,ChIJu2k1hWaaRDURijRuvNIT1Fw
29495,葬祭のこすもす防府会館,0835-27-1717,〒747-0833,山口県,防府市,浜方57番地,http://www.cosmosfuneral.co.jp/,https://maps.google.com/?cid=13515318772431073085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.0270146,131.5707762,ChIJJYYGL3CNRDURPS_s-NAOkLs
29496,ＪＡ周南総合葬祭ルミエール,0120-094-949,〒745-0122,山口県,周南市,須々万本郷３９３?１,https://www.lumiere-yamaguchi.jp/,https://maps.google.com/?cid=12327002593195829613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,34.1190205,131.8670384,ChIJQ5JaZsLeRDURbanBGIxPEqs
29500,葬祭のおおすみ ㈱大隅本社,083-934-5301,〒753-0871,山口県,山口市,朝田９２８?１,https://sousai.osumi-group.jp/,https://maps.google.com/?cid=6878129497972322884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,34.1484878,131.4315333,ChIJs0FUPGSbRDURRLLGJVYGdF8
29502,さくら会館,083-956-2010,〒759-1512,山口県,山口市,阿東徳佐中３７１３?１,https://www.new-life-yamamoto.com/,https://maps.google.com/?cid=17520125650023110473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.7,斎場,34.4009782,131.7271223,ChIJP7cokiPNRDURSVfW_XP9I_M
29507,向西会館とくやま,0120-797-008,〒745-0851,山口県,周南市,徳山７４３?４,https://kouseikaikan.jp/holl-touyama/,https://maps.google.com/?cid=5146880711056902434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,斎場,34.0594873,131.8281194,ChIJk8PUXTjnRDURIknbw7xkbUc
29520,株式会社 ラッセリア 防府営業所,0835-28-8858,〒747-0004,山口県,防府市,牟礼３８４?１,https://www.raseria.co.jp/,https://maps.google.com/?cid=10706314394116534280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,34.0609636,131.6118438,ChIJV4pifubtRDURCLD3ijd4lJQ
29525,おおすみ会館 こくが,0120-043-273,〒747-0024,山口県,防府市,国衙３丁目１?４,https://www.sogi-hf.com/,https://maps.google.com/?cid=14366818210930934301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.0561141,131.5845696,ChIJqckECsiTRDURHcImTwsxYcc
29532,トワ家族葬ホール岩国,0120-263-511,〒740-0018,山口県,岩国市,麻里布町６丁目１?１２,https://toi-iwakuni.com/?utm_source=Google-Map&utm_medium=Google-Map,https://maps.google.com/?cid=13543348594433206443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.1710111,132.2188728,ChIJKwMTs581RTURqyh6eMqj87s
29560,やすらぎホール光,0120-783-790,〒743-0021,山口県,光市,浅江４丁目１?５０,http://www.yasuragi-hall.com/,https://maps.google.com/?cid=15550664930137783062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,33.968631,131.929113,ChIJiXpe-gUeRTURFrv87VwPz9c
29564,株式会社 冠婚葬祭こころの会 山口県本部,0833-44-3866,〒744-0027,山口県,下松市,南花岡１丁目１?５,https://y-kokoro.co.jp/,https://maps.google.com/?cid=9968580811255382843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.031889,131.864423,ChIJF-fzsubgRDUROwOnmW6DV4o
29573,（有）岩国葬儀社 市民葬祭会館,0827-21-3035,〒740-0017,山口県,岩国市,今津町１丁目２?１５,http://iwakunisougisya.com/,https://maps.google.com/?cid=1689268131288562430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,斎場,34.167334,132.222689,ChIJz0rTFJw1RTUR_rrXT2p8cRc
29577,（有）ふじい葬儀社,0827-63-2488,〒740-1426,山口県,岩国市,由宇町由宇崎６?３６,https://fujii-s.info/,https://maps.google.com/?cid=5219316910925684903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.0354842,132.2173325,ChIJmTaQ42c4RTURpyDqzRO9bkg
29578,岩国市民葬祭センター 双雲会館,0827-41-0940,〒741-0082,山口県,岩国市,川西４丁目５?６,http://www.iwakuni-souun.jp/,https://maps.google.com/?cid=8844585222118255126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.15674,132.179659,ChIJI33XfiE0RTURFioHHmZHvno
29580,家族葬邸宅ホシエ錦見会館,0120-471-622,〒741-0061,山口県,岩国市,錦見３丁目２?３,https://hoshie.jp/hall/iwakuni-shi/hoshie_nishimi/?utm_source=google&utm_medium=map&utm_campaign=googlemap,https://maps.google.com/?cid=15067966032485535764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,34.165077,132.1987837,ChIJvUzn-LQ1RTURFNDz5UUrHNE
29591,おおすみ会館・ひかり,0120-010-776,〒743-0063,山口県,光市,島田１丁目１２?８,https://www.mris-hkr.com/,https://maps.google.com/?cid=17174428509577111031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,33.9707985,131.9350544,ChIJv2u9EBIeRTUR92WvRbzTV-4
29601,株式会社ベルコ東山口、周南 下松 光 岩国のご葬儀,0834-29-2222,〒745-0824,山口県,周南市,大内町１?６,https://www.bellco-hy.jp/,https://maps.google.com/?cid=3122811793003899933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,1,,34.0525367,131.82454,ChIJ9S9KTiPnRDURHexlxsd0Vis
29612,家族葬の心桜ながと,0120-005-940,〒759-4103,山口県,長門市,深川湯本１２１?１,http://www.cocone-club.com/,https://maps.google.com/?cid=15222955188795844085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,34.3522943,131.1766656,ChIJqwdYKnBdQzUR9aXd6xbNQtM
29617,すおう葬祭 柳井店ホール,0820-24-2011,〒742-0032,山口県,柳井市,古開作６０５?４,http://suo-sousai.com/,https://maps.google.com/?cid=6358861481732037228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.7,斎場,33.9674467,132.0979988,ChIJ5935CWA9RTURbFqNstM2P1g
29623,美祢葬祭有限会社,0837-52-4444,〒759-2214,山口県,美祢市,大嶺町奥分１７０,http://www.minesousai.jp/,https://maps.google.com/?cid=5653014992463180309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.7,,34.1780799,131.179231,ChIJEZ6qPRV7QzURFbK5Ry-Lc04
29624,さくら会館,0837-52-4280,〒759-2222,山口県,美祢市,伊佐町伊佐５４６７?３,http://minesousai.jp/,https://maps.google.com/?cid=5117044392157428627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.1626314,131.2094802,ChIJv7FTH5p8QzURk7tybsNkA0c
29628,（株）コープ葬祭 美祢店,0837-53-0044,〒759-2212,山口県,美祢市,大嶺町東分３４４２?１３,http://www.coop-s.co.jp/,https://maps.google.com/?cid=4552528396141408959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.167316,131.202867,ChIJExaiV558QzURvzLjuXTULT8
29648,おおすみ会館 徳山,0120-639-900,〒745-0861,山口県,周南市,新地３丁目１?５４,https://www.mris-toky.com/,https://maps.google.com/?cid=55478922513884855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.7,斎場,34.0686699,131.7893793,ChIJq99vv7rnRDURtyb2PMkZxQA
29658,（株）葬祭のまごころ,0820-72-2706,〒742-2301,山口県,大島郡,周防大島町久賀４３６５,https://sousai-magokoro.co.jp/,https://maps.google.com/?cid=17539914314090964999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,,33.9477954,132.268552,ChIJcUipZ4ZBRTURB2guYiNLavM
29692,株式会社ヒラソー,0820-24-2011,〒742-0032,山口県,柳井市,古開作６０５?４,https://www.suo-sousai.info/,https://maps.google.com/?cid=9275038469655596640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,企業のオフィス,33.9673988,132.0980339,ChIJsxLyAAA9RTURYI7nzViOt4A
29712,徳島葬送.COM家族葬ホール応神,088-677-9070,〒771-1151,徳島県,徳島市,応神町古川戎子野40番地,https://tokushima-sousou.com/,https://maps.google.com/?cid=7876541613491585158&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.1048195,134.5577007,ChIJ9U9MIzVtUzURhoC_ot0YT20
29716,セレモニー心 家族葬ハウス沖洲,088-635-7842,〒770-0872,徳島県,徳島市,北沖洲２丁目１０?４３,https://ceremony-kokoro.jp/hall/kazokusou_house_okinosu/,https://maps.google.com/?cid=4751957282454776263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.0721367,134.5901188,ChIJWfvIRb9tUzURxymMsPhX8kE
29719,家族葬メルシエ,0120-767-612,〒770-0052,徳島県,徳島市,中島田町４丁目７２,https://mercie.jp/,https://maps.google.com/?cid=9993785343719863600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.081791,134.5051442,ChIJ8SjYc_xzUzURMHXtHdIOsYo
29724,沖浜ベルベ玉鳳院,088-679-6641,〒770-8051,徳島県,徳島市,沖浜町南開３２７,https://bellbe.net/,https://maps.google.com/?cid=16905032582425119169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,斎場,34.0503425,134.5481636,ChIJCaKae1YNUzURwYnaJ5G9muo
29727,川内ベルベ玉鳳院,088-665-4000,〒771-0142,徳島県,徳島市,川内町沖島５６９,http://bellbe.net/,https://maps.google.com/?cid=12298294004455941916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,斎場,34.102816,134.5706,ChIJzdrFicFtUzURHKfp5jxRrKo
29730,徳島直葬センター,0120-309-635,〒770-0021,徳島県,徳島市,佐古一番町９,https://so-gi.net/tokushima-chokusou-lp.html,https://maps.google.com/?cid=559879087748945791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.077711,134.540337,ChIJAUZVjJdyUzURfxdyXhAXxQc
29746,イマデヤ 葵会館,0120-445-512,〒770-0909,徳島県,徳島市,寺町９５?２,https://imadeya.com/,https://maps.google.com/?cid=14948095484391084305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.073167,134.543722,ChIJ6yHnT6JyUzUREVHAB6VNcs8
29748,セレモニーマルミヤ,0883-36-7111,〒771-1624,徳島県,阿波市,市場町山野上大西１８１?１,https://sougimarumiya.com/,https://maps.google.com/?cid=18433778064597910914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.088868,134.296828,ChIJdenoJnCkUzURggW_wHvv0f8
29752,セレモニー 吉野リバーホール,088-696-3200,〒771-1402,徳島県,阿波市,吉野町西条築地１１９?１３,http://www.yoshinoriver.com/,https://maps.google.com/?cid=10617107384560067973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.9,斎場,34.1059,134.370822,ChIJWzKlnVCgUzURhSXhFuqKV5M
29757,株式会社ホワイトリース,0120-059-408,〒770-0052,徳島県,徳島市,中島田町２丁目７４?５,http://www.0-59408.com/,https://maps.google.com/?cid=9382201708423713998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.4,,34.0840239,134.5139154,ChIJk0_vieByUzURzpSoqb5GNII
29758,桶幸 アーバンホール,088-683-0881,〒772-0011,徳島県,鳴門市,撫養町大桑島濘岩浜５８?２,http://www.okeko.jp/,https://maps.google.com/?cid=16753060814293538731&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,34.182178,134.610448,ChIJ7wrUE-xlUzURq5d7kAzUfug
29759,法事会館 葵会館なごみ,0120-445-512,〒770-0903,徳島県,徳島市,西大工町４丁目４３?２,http://imadeya.com/kaikan/,https://maps.google.com/?cid=17354300999205276806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.0734554,134.5444402,ChIJuadjFaJyUzURhkzWzs_c1vA
29769,桶幸 家族葬の平安会館,088-685-4071,〒772-0012,徳島県,鳴門市,撫養町小桑島西浜７６,https://www.okeko.jp/,https://maps.google.com/?cid=8685347922821656086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,34.184975,134.603071,ChIJbRiTwJNlUzURFi52OuuNiHg
29771,鳴門セレモニー,088-678-2255,〒772-0012,徳島県,鳴門市,撫養町小桑島前浜２０５,https://www.naruto-ceremony.com/,https://maps.google.com/?cid=13671471291379018720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.1813222,134.6061334,ChIJPWFst5JlUzUR4OuYd7TSur0
29788,こうれい社第１ベイホール,0885-33-4444,〒773-0007,徳島県,小松島市,金磯町１４?１７,https://www.sinkoreisya.com/,https://maps.google.com/?cid=17793353380526670709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,33.9862156,134.6045335,ChIJ7U62_KITUzURdcNJWaCw7vY
29815,阿波式典メモリアルホール,0883-62-2182,〒779-4101,徳島県,美馬郡,つるぎ町貞光町６４?２,https://www.awashikiten-memorial.com/,https://maps.google.com/?cid=12366594744135241752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.7,斎場,34.03571,134.062574,ChIJvU7BJkzKUzURGNBkFWb4nqs
29827,セレモニーホールわきまち,0883-52-5678,〒779-3602,徳島県,美馬市,脇町大字猪尻若宮南１７６?１,http://www.ceremony-hall.net/facility/wakimachi.html,https://maps.google.com/?cid=6323353266795470951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.3,斎場,34.063785,134.157384,ChIJiwdbhDy3UzURZ2CmKEsQwVc
29836,空の斎場,0883-72-5630,〒778-0014,徳島県,三好市,池田町イタノ３３０９?６,http://sora-sousai.com/,https://maps.google.com/?cid=17006513634853269795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,34.0210217,133.7843109,ChIJRScQbmeHUTURIzFE6QtGA-w
29838,(株)ひいらぎ会館,0883-72-5411,〒778-0005,徳島県,三好市,池田町シマ１０２０,https://www.hi-ragi.co.jp/,https://maps.google.com/?cid=13124770094428421629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.028033,133.813935,ChIJK6DnxiAqUjUR_X0T5dyMJLY
29839,県西シティホール,0883-72-3344,〒778-0003,徳島県,三好市,池田町シマ１０２５ 入り口は １Ｆ,https://kenseicityhall.com/price/index.html,https://maps.google.com/?cid=15112914262192323872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2,斎場,34.027294,133.814421,ChIJNWDssyAqUjURIH3oJnPbu9E
29842,セレモニーホールみよし・はな会館,0883-87-8787,〒771-2501,徳島県,三好郡,東みよし町昼間１００２?１,https://www.ceremonyhall-miyoshi.jp/,https://maps.google.com/?cid=14529615963882999938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,34.0363663,133.8830991,ChIJ6b48iossUjURglAX6ryQo8k
29843,県西セレモニーホール,0883-76-5400,〒771-2502,徳島県,三好郡,東みよし町足代４６３?１,http://www.kenseikikaku.co.jp/,https://maps.google.com/?cid=18176264598973388379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,34.0397071,133.9088287,ChIJ2_jUvSEtUjURWxZRzVkQP_w
29883,晴峰会館,0120-220-453,〒774-0030,徳島県,阿南市,富岡町西池田３２?１,http://www.otsuya.net/,https://maps.google.com/?cid=13634269753166926299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,斎場,33.911755,134.6545052,ChIJhxX6-JEWUzUR2xFeYRqoNr0
29917,葬儀会館 あかね典礼（板野・本社）,088-672-7558,〒779-0107,徳島県,板野郡,板野町古城北池１８?１,https://akane-tenrei.com/,https://maps.google.com/?cid=15851441887418940662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.1370649,134.451032,ChIJgdcb1Vh0UzUR9nxafWmi-9s
29954,ヤラカスシティホール,0120-000-087,〒770-0934,徳島県,徳島市,秋田町５丁目５６ ヤラカスシティホール,http://www.yarakasu.com/,https://maps.google.com/?cid=10548569614888934728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.4,斎場,34.0607863,134.548995,ChIJB6Djt6lyUzURSB3vDy0MZJI
30191,ヤラカス ファミリーホール新浜,088-663-9966,〒770-8007,徳島県,徳島市,新浜本町４丁目１?７,https://www.yarakasu.com/,https://maps.google.com/?cid=4067256719171111678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.0462873,134.5730074,ChIJWTxaBD1tUzUR_sqD1G_McTg
30230,城山会館おおしろ 総合儀式場,0884-77-0346,〒779-2305,徳島県,海部郡,美波町日和佐浦４４４,https://hiwasa0046.com/,https://maps.google.com/?cid=16271020591883280512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,33.7245881,134.5348566,ChIJUyhr5MP8UjURgOBEUAVHzuE
30281,セレモニーホールオザキ,0884-77-0720,〒779-2302,徳島県,海部郡,美波町北河内本村１７３?１,https://www.ceremony-ozaki.com/,https://maps.google.com/?cid=3751490484609825406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,33.7434792,134.5344727,ChIJaS1yqKgdUzURfjptMbj4DzQ
30399,ふる里会館,0120-818-477,〒779-4703,徳島県,三好郡,東みよし町中庄439番地 1,https://furusatokaikan.com/,https://maps.google.com/?cid=18241418624066635876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.1,斎場,34.0393762,133.9527606,ChIJWZZls1EtUjURZMivZpeJJv0
30417,直葬センター 高松 合同会社サポーターs,080-6374-0316,〒761-0101,香川県,高松市,春日町７９１?１７,https://sapo-takamatsu.com/,https://maps.google.com/?cid=17267387636069863087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.3253229,134.0925986,ChIJXQOyyh_rUzURr47qhpEVou8
30423,綾川葬祭 綾歌・飯山会館,0877-86-1194,〒761-2407,香川県,丸亀市,綾歌町富熊４１０,https://ayagawa-sousai.co.jp/hall/ayauta-iiyamakaikan/,https://maps.google.com/?cid=7564750860915255551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.4,斎場,34.2509991,133.8702269,ChIJS1jSsyvaUzUR_ygvB9Rk-2g
30427,吉田葬祭会館,0877-23-5500,〒763-0082,香川県,丸亀市,土器町東７丁目１５３,https://www.yoshidasousai-marugame.net/,https://maps.google.com/?cid=4346995837736581794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.2911831,133.8116254,ChIJvSv-AcHYUzURovpj3K6hUzw
30428,讃岐セレモニー今津会館,0877-89-5882,〒763-0051,香川県,丸亀市,今津町６３１?１,https://sanuki-ceremony.co.jp/,https://maps.google.com/?cid=7659564781668463379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.2813575,133.7791704,ChIJAZbDE5FiUTURE_NwOZY9TGo
30430,ベルモニー葬祭西讃,0877-25-4441,〒763-0083,香川県,丸亀市,土器町北２丁目９?９,http://www.4441.net/,https://maps.google.com/?cid=5775200919808570675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,1,,34.3023019,133.8028712,ChIJjxuUgr3YUzURM_WyY6OiJVA
30431,坂出葬儀社（坂出葬祭会館・家族葬ホールなごみ・SAKASOUラウンジ）,0120-425-342,〒762-0003,香川県,坂出市,久米町１丁目１４?５,https://sakaide-sougi.co.jp/,https://maps.google.com/?cid=5157190341286914149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,34.3196524,133.8601762,ChIJUQd94preUzURZWh7m0oFkkc
30432,讃岐セレモニー綾歌会館,0877-86-9889,〒761-2402,香川県,丸亀市,綾歌町岡田下311ー1,http://sanuki-ceremony.co.jp/,https://maps.google.com/?cid=14034429507658501420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.2249103,133.8641597,ChIJhw0dM_nZUzURLM0-lUdPxMI
30462,坂出葬儀社（本社）,0877-45-5566,〒762-0025,香川県,坂出市,川津町４６０４番地２,http://sakaide-sougi.co.jp/,https://maps.google.com/?cid=2365175208924361011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.2928945,133.8454652,ChIJJdFIczfZUzURMzF_P1LK0iA
30465,エンディングホテル ゆずりは（坂出葬儀社）,0877-85-6622,〒762-0003,香川県,坂出市,久米町１丁目１４?５,https://ending-yuzuriha.jp/,https://maps.google.com/?cid=15850804070608236739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.319669,133.860121,ChIJT9R84preUzURw3DrMFJe-ds
30466,あおいホール,0120-818-162,〒762-0001,香川県,坂出市,京町３丁目６?２３,https://www.aoihall.jp/,https://maps.google.com/?cid=14813837824362878712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,34.3180075,133.8573142,ChIJCW4brZDeUzUR-BZloQNTlc0
30474,うたづ葬祭,0877-49-2028,〒769-0210,香川県,綾歌郡,宇多津町塩浜１８７０?１４,https://www.utadu-sousai.com/,https://maps.google.com/?cid=5462160202539663525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,,34.3109673,133.8249235,ChIJAWbqXCvfUzURpQCnssN9zUs
30486,セレモニーホールまつもと,0875-54-5145,〒769-1611,香川県,観音寺市,大野原町大野原３３０９?１,http://www.ch-matsumoto.jp/,https://maps.google.com/?cid=1189023073222262053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.5,斎場,34.096923,133.656043,ChIJjdS2StKEUTURJf0ndS9CgBA
