レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
1002,202693,ChIJaZ2OttNcH2ARRMgwcqMZJ7U,1,大類,2026-01-12T12:11:26.101Z,"【信頼の前提を根底から覆す、極めて不誠実な運営実態】

今から6年以上も前の出来事になりますが、今なお風化させることのできない凄絶な経験をここに記録します。

​現在、こちらの相談所には不自然なほど星5の称賛コメントが並んでいますが、それらの内容と、私がノッツェ（NOZZE.）のネットワークを通じてこちらの所属会員から申し込みを受け、紹介された際に直面した凄惨な現実はあまりに乖離しています。
恣意的に操作された可能性のある高評価に惑わされないよう、一人の女性の人生を壊しかねない「客観的事実」をここに提示します。

​結婚相談所という、本来「信頼」と「情報の正確性」を最優先に担保すべき場所において、こちらの運営実態は到底容認できるものではありませんでした。
​私が紹介されたこちらの男性会員は、過去に脱税や飲酒運転、暴力行為等による逮捕歴・報道歴を有する前科ある人物でした。

しかし、こちらの相談所が行うべきバックグラウンドチェック、つまり自社会員の徹底した管理、および正確な情報管理は完全に欠落しており、致命的な情報は一切開示・伝達されないまま、見合いへと誘導されました。
さらに、身長等の基礎的な身体情報さえ10cmもの虚偽の内容を掲載・容認させており、結婚相談所が標榜する「厳正な審査」という言葉は、実態を伴わない形骸化したものであると断じざるを得ません。

​加えて、個人の特定を困難にするための組織的な隠蔽を疑わざるを得ない出来事がありました。
お見合い成立時に通知されたのは苗字ではなく「隼人」という下の名前のみであり、その漢字さえも戸籍とは異なるものでした。
一見珍しい苗字のようにも思えるこの通知に、当初は首をかしげましたが、後に全てを理解しました。
宇都宮という地名と正確な実名を合わせれば、容易に脱税等の報道記事がヒットしてしまうため、それを検索させないよう偽名を用いて情報を操作していたのです。​

​厳正な審査を謳う結婚相談所という場所で、まさかこれほど根本的な情報に偽りがあるとは夢にも思わず、相談所が本来すべき仕事を放棄していたために、入籍するまでそれらの事実に気付くことはできませんでした。
これでは、なんのために高い費用を払ってまで結婚相談所を選択したのか分からず、実態はマッチングアプリと何ら変わりません。

​この杜撰極まりない会員管理により、住み慣れた東京から遠く離れた地へキャリアを捨てて転居した末に、半年という短期間での離婚を余儀なくされました。
一人の女性の大切な時間と年齢、そして人生を軽視する不誠実な姿勢には、憤りを通り越し、「人の人生を何だと思っているのか」と、暗憺たる思いです。

​幸いにも現在は、この組織とは一切無縁の場所で信頼できる新たなパートナーと再婚し、子宝にも恵まれ、平穏で幸福な生活を手にすることができております。
本来であれば、この幸せな生活を守るために過去の出来事には目をつむる選択肢もあったでしょう。
しかし、今の私には当時を振り返る心身の余裕ができたからこそ、この本来あるべき幸せに辿り着くまでに、こちらの相談所の無責任な会員管理と情報開示の欠如によって強いられた「あまりに無用で凄惨な遠回り」は、取り戻すことのできない痛恨の極みであると強く感じています。

真に健全な家庭を築けている今だからこそ、当時のこちらの運営がいかに異常であったかを冷静に痛感しており、当時の恐怖は今なお深いトラウマとして心身に刻まれています。

​正直、ここには書ききれないことが他にも沢山あります。​あらためて振り返っても、まったく、酷い目に遭いました。

​結婚相談所としてあるまじき運営体制です。
多額の費用と人生を託す前に、この組織のコンプライアンス意識の低さと、並んでいる高評価の実態を、冷静に見極められることを強く推奨いたします。

私のような犠牲者が二度と現れないことを切に願います。",,Ci9DQUlRQUNvZENodHljRjlvT2xkTU5tTkZSUzF0V1dkSloyMXVTVVZPUm5oUmJGRRAB
1003,201732,ChIJKyWp1z8oil8RBJZcukcjPtE,5,みき,2026-02-07T06:38:16.809Z,最初のカウンセリングでとても親身にお話し聞いてくださり、お世話になろうと決めました！数ヶ月で良い人と出会えました！本当にありがとうございます🤗,,Ci9DQUlRQUNvZENodHljRjlvT21WemQySjJObE5xY0hKRU5sOUlibXRGZVVSd2RFRRAB
1004,201094,ChIJgTuwaXJUZAcRmui0LGt6CXU,5,keiko sugihara,2026-01-23T08:08:24.971Z,"婚活サポートスマイルリンクの宮地先生は、元教師のご経験とご自身の婚活の経験から、相談者の方のお気持ちにすっと寄り添いながら論理的にも的確なアドバイスをなさるとても素敵な婚活カウンセラーさんです。
私も婚活カウンセラーの1人としてあるコミュニティで出会いましたが、宮地先生の共感力、理解力、分析力にはいつも頭が下がります。
東京、関東方面で婚活をお考えの方はぜひ一度ご相談なさってみてください。
温かく優しくそれでいて冷静で的確なアドバイスを頂けますよ。
良い結婚をお祈りしています。",,Ci9DQUlRQUNvZENodHljRjlvT21wTmJXeFdkMGczWjNsSllqZENkVlJoVlRsb1RGRRAB
1005,200630,ChIJ75bpsLT3vksR4uqjRdCXNV4,5,渡辺悠太,2026-02-04T01:32:38.801Z,"自分のキャリアや関心事に合わせて、布施さんが丁寧にアドバイスをしてくれました。

最初、緊張していたのですが、積極的にご自身の体験をお話してくれたので、自分の悩みも大変相談しやすかったです。最後には応援までしていただき感動しました！

うまく言葉にはなっていないけど、なんとなく結婚に対して重たい気持ちがある。何か行動しないといけないけど動けていないという人に積極的に紹介したいと思います。今回はありがとうございました！！！",,Ci9DQUlRQUNvZENodHljRjlvT2xKck9YVjJWVFZTWkhWTkxVUmtNVGhzUWxZMmJVRRAB
1006,200630,ChIJ75bpsLT3vksR4uqjRdCXNV4,5,N A,2026-01-27T12:37:53.031Z,"入会前は、結婚相談所についてあまり詳しくなく、少し不安もありましたが、実際に活動を始めてみると、丁寧に寄り添っていただける環境だと感じ印象は変わりました。

担当カウンセラーの方が気持ちの面までしっかりと話を聞いてくださり、安心して婚活を進めることができました。
本人には直接聞きづらいことも、間に入って確認していただけたことで、不安を抱えたまま進まずに済んだのも心強かったです。

担当カウンセラーの方には感謝の気持ちでいっぱいです。
結婚を真剣に考えている方に、安心しておすすめできる結婚相談所だと思います。

------------------------------------------

お二人の人柄がとても素敵でどんな相談にも親身にのっていただけます！お二人とも相談所にて出会われているので、実体験ということもありお話しもとっても参考になります。まだ始めたばかりですが、前向きに進められそうだと感じてます。

ぜひ、お二人にご相談してみてください！
きっと素敵な出会いがあるはず、、！",,Ci9DQUlRQUNvZENodHljRjlvT21GbFVWTkhRMFl0ZEVoa1VWbFNNakYwV21GdE5FRRAB
1007,200630,ChIJ75bpsLT3vksR4uqjRdCXNV4,5,S U,2026-01-17T07:12:18.010Z,"結婚相談所について分からないことが多くあったため、相談させていただきました。創業されたばかりと謙遜されていましたが、布施さんご自身が結婚相談所で活動されていた際の体験など伺うことができ、大変参考になりました。
布施さんのおかげで、結婚相談所のシステムや活動イメージが明確なものとなり、入会させていただくこととなりました。また、短い時間でしたが無理な勧誘等は無く、私の意見を尊重してくださったことで、今後もこの方に相談したい、と感じる事ができたことも、入会の決め手です。",,Ci9DQUlRQUNvZENodHljRjlvT2taaFNXbE9ZMlZXWlc5bE5WOVJaelV4YjBkQ2NIYxAB
1008,201253,ChIJt4BD15EJAWARcoM42MA54to,5,くぼけー,2026-01-21T16:22:01.264Z,"32歳男性です。

① これまでしていた婚活・恋活と、IBJを利用してみての印象の違い
これまでは主にマッチングアプリを利用して婚活・恋活をしていましたが、なかなかマッチングすることができず、実際に交際に発展することも少ない状況でした。
IBJの結婚相談所に登録してみてまず感じたのは、登録されている女性の方々のレベルの高さです。外見が綺麗な方が多いだけでなく、お仕事をしっかりされていて年収が高い方も多く、結婚に対して真剣に考えている方が多い印象を受けました。
また、マッチングアプリと違ってお見合い成立して会えるチャンスも多く、もっと早く始めれば良かったなと思いました。

② 活動への意気込み
せっかく本気で結婚を考えている方が集まる環境に身を置いたので、このご縁を大切にしたいと思っています。
素敵な相手と出会い、幸せな結婚をするためにも、自分磨きを怠らず、見た目だけでなく内面やコミュニケーション力も高めていきたいです。
前向きな気持ちで活動に取り組み、自分自身も成長しながら理想のパートナーと出会えるよう頑張ります。

③ 美容院・写真撮影での印象について
普段の自分とは少し違った、より魅力的な自分になれたと感じ、とても良い経験になりました。
自分では気づかなかった似合うスタイルや雰囲気を引き出していただき、自信にも繋がりました。
ご紹介いただいた美容院も写真撮影のお店も、スタッフの方が丁寧で雰囲気が良く、仕上がりにもとても満足しています。婚活をスタートする上で、良い第一歩になったと思います。

④ サニーソウマリッジを選んだ理由
無料カウンセリングを受けた際に、こちらの話をとても親身になって聞いてくださったことが一番の決め手です。
自分に自信がない部分や不安に感じている点についても否定せず、「どうすればカバーできるか」「どうすれば魅力として伝えられるか」を一緒に考えてくださいました。
他社とも比較しましたが、ここまで寄り添ってサポートしてくれる相談所は少ないと感じ、「ここなら信頼して活動できる」「素敵な相手と出会える」と思い、サニーソウマリッジを選びました。

⑤ 結婚への夢や希望
結婚後は、お互いの気持ちや価値観を大切にしながら、感謝と思いやりを忘れずに過ごしていきたいです。
何気ない日常を一緒に楽しみ、嬉しいことも大変なことも支え合える関係を築いていけたらと思っています。",,Ci9DQUlRQUNvZENodHljRjlvT2pVM1VXWkhOM3BsZURSTVlVTmxaV3R6TlVWaGRGRRAB
1009,203137,ChIJnyBWgHSLGGARgLScsmcziRw,5,junjun,2026-01-20T11:05:46.000Z,"こちらで婚活をさせていただき、
無事に成婚退会しました！
担当者様がとても親切で
ホントにオススメ☺️",,Ci9DQUlRQUNvZENodHljRjlvT25kelUxWjFURmhrU1Rsek4yMVlWbVk0VGpOUmRuYxAB
1010,201452,ChIJL2l1z1uNGGARSCQa6fTcWGk,1,maruisan,2026-01-25T01:38:57.071Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tkbU4wUlNTRUpaUXpKSWFUbHRjVzQyVjBsbVkxRRAB
1011,201452,ChIJL2l1z1uNGGARSCQa6fTcWGk,5,tanaka saori,2026-01-11T02:46:19.057Z,"41歳で遅い婚活を決意した私はGoogle口コミからサンマリー東京さんを選びました。
口コミにある通り、とても細やかな対応をしてくださる結婚相談所です。

蜂巣さんには、活動初期のプロフィール作成から真剣交際に至るまで、一貫して丁寧にサポートしていただきました。

特にプロフィール添削の際は、分析力がとても高く、自分では気づけなかった魅力を引き出してもらえたことで「お願いして本当によかった」と心から思いました。

このプロフィールで出会えたお相手とは、まさに「引き寄せ」だと感じています。
活動の中で行き違いや不安を感じることもありましたが、蜂巣さんはいつも寄り添い、前向きな気持ちを取り戻せるよう支えてくださいました。

おかげで、自分らしく婚活を進めることができています。
本当に信頼できるカウンセラーさんです。
成婚まで引き続きよろしくお願いいたします！

————————-
◆追記

41歳で婚活を始め、約半年間の活動を経てサンマリー東京さんで無事に成婚退会することができました。

活動を通して強く感じたのは、「一人で悩まなくていい婚活」だということです。
活動初期からとても丁寧にサポートしていただき、特に蜂巣さんの分析力と寄り添い方には何度も助けられました。

婚活中は、順調な時ばかりではなく、不安になったり立ち止まりそうになる場面もありました。
その都度、気持ちを整理しながら「どうしたいか」「どう進めるか」を一緒に考えてくださり、焦らされることなく、自分が納得した選択を重ねることができました。

条件だけではなく、「一緒に人生を歩める相手かどうか」を大切にした婚活ができたこと、
そして心から信頼できる方と出会えたことに、感謝の気持ちでいっぱいです。

40代からの婚活で不安を感じている方、
一人で抱え込まず、伴走してくれる相談所を探している方に、心からおすすめしたい結婚相談所です。
本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21kcmMzQXRaRjlmYzBkNllrSXRVMkl3Wm5CT09GRRAB
1012,201435,ChIJZR8AcUwpil8R156t-5JZ-oo,5,ふじのいちろう,2026-01-12T10:11:32.760Z,"こちらのカウンセラー鈴木さんのお世話になり、昨年秋に結婚しました。
結婚に至るまで、色々とありましたが、的確なアドバイスをもらい励まされながらゴールイン出来ました。
悩んだことも有りましたが、今は感謝しております。
聞いたら30年以上仲人をされているとのこと、納得しました。",,Ci9DQUlRQUNvZENodHljRjlvT2tGMU9XUnZVVVpKYjJoTWVtb3RMVk5HUkdJeFpuYxAB
1013,202111,ChIJ_cqjv0Cpo6kRSJ5h0bhpSAQ,5,阿部麻美子,2026-01-12T03:24:26.928Z,"とても親身になって相談に乗ってくれます。
質問にもきちんと答えてくれたり、要望も、しっかり聞いてくれるのでとても心強いです。
婚活頑張ってやっていこうという気にさせてくれます。",,Ci9DQUlRQUNvZENodHljRjlvT25KbGQxZFFObEYzVkVKbVkwSklWMWxyZWtvMU1HYxAB
1014,201092,ChIJI5KbWrS6RqoRsZB-TE2DjqY,5,鈴木光枝,2026-01-24T12:00:57.666Z,"素早く丁寧に着物の色合わせ着付け、髪型を仕上げてくださいました。
お願いして良かったです。",,Ci9DQUlRQUNvZENodHljRjlvT21wSVoxZGtOblU0WWtaeVozb3RaVzVEYTBjMWNuYxAB
1015,201307,ChIJAcy9z7LhAGARZI_tn0wNIoI,5,和田一真,2026-01-11T00:37:00.247Z,"現在、TasHEARTさんで婚活中です。
北さんのサポートは自分に合った感じでアドバイスいただけるので、すごく心強いです！
また北さんのサポートの他にもファッションスタイリストや美容院などと連携していて、男女問わず婚活や結婚後の生活にとって有意義なサポートを受けられます！
僕もファッションやヘアスタイルのアドバイスを受けて、垢抜けできたと感じています！
婚活だけでなく、その後の結婚生活を円満に過ごすことを念頭にサポートいただけるので、オススメの結婚相談所です！
恋愛や結婚で悩んでいる方は、是非一度相談してみてはいかがでしょうか。",,Ci9DQUlRQUNvZENodHljRjlvT2tocFNqVjVNbU5aWlhoSllqSlVOelJIZURJMWRHYxAB
1016,201916,ChIJ2ypC41xxA2ARsp1YxhviIpo,5,うーの,2026-01-25T09:53:30.978Z,丁寧に一から説明してくれるので安心して入会できました。早く成婚できるよう頑張ります。,,Ci9DQUlRQUNvZENodHljRjlvT2t0RWIxTTNjMDQzTWw4ek1uVk9kVnAxU1ZNNE5uYxAB
1017,202662,ChIJg4DgPoTfAGAR-VaA6nMMedw,5,とはる,2026-02-09T10:18:48.884Z,"ネットでタミーさんの占いと結婚相談所を知り最初は占いで伺いました。
写真で見るとおりとても優しいそうな人で安心しました。
このたび結婚相談所に入会する事になり始まったばかりですが頑張っていきたいと思います。
タミーさん今後ともよろしくお願いします",,Ci9DQUlRQUNvZENodHljRjlvT2t4YVR6TnVWVlZxZUZGdmQwUklTRkpCUldKTldtYxAB
1018,202662,ChIJg4DgPoTfAGAR-VaA6nMMedw,5,みーこちゃん,2026-02-08T11:44:40.925Z,婚活パーティも上手くいかないなー、そろそろ相談所行こうと思った時に検索したらヒットしたので連絡を取り無料相談を受けました。占い師さんという話を聞く話のプロなので話も聞いてもらいやすしい、占いの視点からも見てもらえるので、よいなーと思って入会しました。入会したてなのでまだまだこれからではありますが、サポートしてもらいながら頑張っていきたいと思います。,,Ci9DQUlRQUNvZENodHljRjlvT21Oc04zWlpRbTlhVkdGa1RIa3piV055UjNKWU9HYxAB
1019,202662,ChIJg4DgPoTfAGAR-VaA6nMMedw,5,桃子,2026-01-23T10:56:41.136Z,"7ヶ月で成婚退会しました。
本当にお世話になりました。
最初の数ヶ月、慣れない状態でのお見合いが精神的に負担が強く悩む事が多かったです。そんな中、LINEや面談で心に寄り添って下さったので婚活を続ける事が出来ました。ありがとうございました。

下記は婚活1ヶ月目の口コミです。

婚活は初めてなので、書類や順序等の分からないことが多かったですが丁寧に教えて下さり安心しました。個人的にはプロフ写真での服装を買うのにどれがいいかLINEで相談できたのはすごく助かりました。面談の時には沢山のアドバイスを下さるので勉強になります。
まだ始まりの一歩ですが、これからもよろしくお願いいたします。",,Ci9DQUlRQUNvZENodHljRjlvT21kcWMwUTNTblJHY21wYWVEWm5VRE52YW0xUGFuYxAB
1020,201456,ChIJf_eGrwz0QDURTU4lXCjoopw,5,m,2026-01-18T09:06:02.570Z,"男性に免疫がなかった私でも、素敵な人に出会えて3ヶ月ちょっとで無事に成婚退会できました！
お相手のことだけではなく私の親のことや、デートの服装などのちょっとしたことでも若林さんが相談に乗ってくださり、とても心強かったです😌
婚活を通して自分を見つめ直すいい機会になりました。
最初は人生に悩んでいて、えいや！で入会しましたが、こんなにスムーズに成婚退会できると思っていませんでした。
真剣交際に入る時も背中を押してくれてありがとうございました。今とっても幸せです！来月、無事に入籍予定です🫶
迷ってる方は、是非カウンセリングを受けてみてほしいです^_^",,Ci9DQUlRQUNvZENodHljRjlvT205TFZURjVhMGRJVGxOUU9YWk5abGhoTmpWTWFHYxAB
1021,201456,ChIJf_eGrwz0QDURTU4lXCjoopw,5,ちゃっぴー,2026-01-12T15:29:13.947Z,活動中、試練や涙を流すこともありましたが、どんな時も若林さんが親身に話を聞いてくださり的確なアドバイスをしてくださいました。たくさんのエールやガッツをもらい励まされ支えてもらいました。1人では乗り越えられなかったと思いますが、若林さんの手厚いサポートのおかげで成婚することができました。特に、自ら行動することの大切さと、感情を言葉で素直に伝えることの大切さを学び実践。これを日々大事にしながら活動してきました。若林さんに出会えたこと、サポートしていただいたこと大変感謝しています。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT21scWFrRm5MVUZSVHpsa1gwWmZUazlsUVdWUWExRRAB
1022,200624,ChIJW7CpXxb1GGAR0nn2nMBljRI,2,kasai ai,2026-01-14T13:07:03.546Z,"レスポンスが良く、とても優しい方です。
しかし、話した内容はポッドキャストのネタにされるだけで、この相談所で良かったなと思うことはありませんでした。私なら友人にはこの相談所をお勧めしないです。",,Ci9DQUlRQUNvZENodHljRjlvT21odWJuRnRNbGRuVVZScE1XaDBWMngyU3pKcFlVRRAB
1023,202431,ChIJfQer0dFPH2ARp5r0O3RTkeA,4,なる手塚,2026-02-08T05:44:39.707Z,結婚を考える年齢となり、こちらでお世話になっています。初めは緊張していましたが、お優しいカウンセラーのお二人の人柄もあり、自分の考えをしっかり伝えることができました。いつも丁寧に話を聞いてくださって親身に対応して頂き、ここで婚活を頑張っていこうと思っています。,,Ci9DQUlRQUNvZENodHljRjlvT21rNFIyTnRkR280V0RGdWRtd3RZWEpCVVdKRVFWRRAB
1024,202243,ChIJHcQ-bRwJAWARsG6HL-JVaE4,1,M T,2026-01-20T14:05:58.912Z,こちらで開催される婚活パーティーには対象外の年齢の方が参加されていることがありますのでご注意下さい。このことを指摘した際の本部の対応も大変不誠実なものでした。,,Ci9DQUlRQUNvZENodHljRjlvT25wMFZIUnhSR1pFZWpGMllXMHdWazk2ZDNRd01uYxAB
1025,200800,ChIJvTvPh7XlAGARGY4pezFwl1o,5,秦崇人,2026-01-17T07:53:49.138Z,担当の方がとても親切に説明して下さり、安心して色々進めれました。,,Ci9DQUlRQUNvZENodHljRjlvT201TGQxaFBlRlpMZFVkTFQyZzVRbTlHZHpaTlFrRRAB
1026,200616,ChIJzbEb4JdVAGAR2QxRsDuH-vE,5,Ken,2026-02-08T08:34:44.610Z,"最寄りの結婚相談所を探していたところ無料相談があるというので気軽な気持ちで申し込んだのですが、最初からアットホームな感じで担当者の方の印象も良くて入会することにしました。

そして、婚活を行う前の心構えやプロフィール作成等の準備段階でも親身になって向き合っていただきました。
ここでは多くの気づきがあり、質問に対しても丁寧に答えてくださったので、この準備段階だけでもかなり有益でした。

これから活動に入ります。
実際の活動に入るといろいろ難しいこともあるでしょうが、つくしさんのサポートがあるので何とかなると思えて非常に心強いです。",,Ci9DQUlRQUNvZENodHljRjlvT21oWVZHWTNhSE0wVG01c1pXODFMVlZXU25Bd05XYxAB
1027,200617,ChIJ3cYnwN5r5TQRhGXzsqr5m8E,5,裕子,2026-02-09T10:47:39.628Z,"婚活中は大変お世話になりました。
31歳で入会して、8ヶ月で成婚することが出来ました。20代で一度、別の相談所で活動していましたが、合わずにこちらでお世話になりました。結婚がゴールではなく、どんな生活を送りたいかイメージしながら活動をしました。カウンセラーの方には仮交際、成婚退会後の両家族との顔合わせの進め方等些細な事でもとても親身に相談にのって下さいました。今では穏やかで話し合いの出来る主人とと楽しく生活しています。
本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2poeFEwaG1VMTh4U0Y5WlFWVlhZVE5QWkcxWGRsRRAB
1028,201580,ChIJNcmcPAYZTjURFfLzffNMfoQ,5,高知市職員労働組合事務局,2026-01-20T03:48:45.526Z,,,Ci9DQUlRQUNvZENodHljRjlvT205TlJtMXBTMDlqTVUxM1NXcFlNbWxqYzJGbWNFRRAB
1029,201580,ChIJNcmcPAYZTjURFfLzffNMfoQ,5,x100 s,2026-01-20T02:13:22.681Z,"ツーピースで婚活して成婚することができました！
担当の井上さんとは定期的にLINEや面談を通じて心境を確認していただき、不安に陥りそうな時も励ましていただいて前を向く事ができました。

お見合い料が無いので気軽に積極的に活動できた事も良かったと思います。

相談所は入会前の想像よりも遥かに質の高い婚活の場でした。
自分には勿体無いほど素敵な女性とのご縁を結んで頂いて心から感謝しています！",,Ci9DQUlRQUNvZENodHljRjlvT25CVmNXMTNlRE5vUWxVNVJuVjBaeTFmZVVsU01FRRAB
1030,201956,ChIJmfPH_A5_A2ARxJznObhRFEk,5,T I,2026-01-31T02:46:24.202Z,計画通りに成婚できるように頑張ります！,,Ci9DQUlRQUNvZENodHljRjlvT2pkV01HcHdTVGxNVTJ4dVVEZHlibEp2Wkc5Q1JrRRAB
1031,201085,ChIJg8wHq2cdAWARXzhdfo2RgPM,5,卯月園子,2026-01-24T10:34:44.252Z,"とても優しく、安心感のあるカウンセラーさんです。こちらの相談に早く連絡、対応いただき、信頼関係を大切にされていることが伝わります。２月から本格的にお世話になります！
初めてで分からないことだらけでも一から教えていただき、ポジティブに活動を頑張れそうです🌸",,Ci9DQUlRQUNvZENodHljRjlvT2kxc1VVWm9SVkZQZVRKVk9UQklabmhKT0c1NmQyYxAB
1032,201085,ChIJg8wHq2cdAWARXzhdfo2RgPM,5,u,2026-01-24T07:03:12.005Z,"無料相談で、とても親身に寄り添ってくれる方だと感じたのでこちら入会することに決めました。
これから色々相談に乗っていただき、いいご縁に巡り会えるよう活動していきたいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2pSbVNqZzRXRmszVFhWTGJVeERURlp2TnkxU1JtYxAB
1033,202852,ChIJtZx1SGuMGGARVs94TU4zI5o,5,あ,2026-01-17T11:58:13.787Z,"とにかく優しく親身になってくださり、とても面倒見のよい相談所です。
婚活•相談所というとテレビで紹介されるような厳しいイメージを持つ方も多いと思いますが、そのようなことは全く無く、会員が納得する形の活動ができるよう寄り添ってくれます。婚活に踏み切るまでかなり悩んでいましたが、思い切ってカウンセリングに行って良かったです！",,Ci9DQUlRQUNvZENodHljRjlvT2xsWFJraHhZekEwY0dSSE4yWnFYMHRKWm1WVVZWRRAB
1034,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,3,ふな,2026-01-20T09:32:22.095Z,"初めての結婚相談所利用で不安もありましたが、担当の方が丁寧に対応してくださり、安心して活動できました。
活動を通して自分の結婚観や価値観を整理できたのは大きな収穫だったと思います。真剣に婚活したい方には学びの多い環境だと感じました。",,Ci9DQUlRQUNvZENodHljRjlvT201T1pUTlJPRGx5WTNkbFEwNXFjVkZOY1doMmJsRRAB
1035,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,5,T.M,2026-01-20T07:06:49.286Z,"いくつか結婚相談所の話を聞き、プラン等もチェックしたうえ、ウェルスマ様にしました。３９歳男性です。

①　決めて：料金体系
特に、「入会金」が他の相談所に比べ、安かったです。
・結婚相談所ってどうなのかな。
やったことないから実情がわからない。
・本当に成婚できるのかな。
・高い入会金払って、誰とも会えなかったらどうしよう。
私は上記の不安があり、ハードルを高く持ってました。
そのため、成婚できなかった場合に備えて、入会金と月額費用が安価のウェルスマ様にしました。

②　プランについて
アシストコース
サポートコース
フルサポートコース
フルサポートプラスコース　　　　　　があります。

自身の婚活戦略に応じて選択できます。
私自身は、申し込み人数「２００人」で短期で終了したいと思いましたので、フルサポートプラスコースを申し込みました。
一方で、カウンセラー様は、「フルサポートコースでもよいかと思いますよ」とアドバイスしてくださいました。高いプランを押し付けるようなことは一切ありません。
しっかりと、入会前に面談し、ご説明いただけた点も非常に助かりました。

③　お見合い成立について
入会して一週間ほど経ちました。女性の方からも申し込みを２０数件ほど頂けています。
入会当初は申し込みも成立しやすいかと思いますので、その影響もあるかと思いますが、しっかりと申し込みいただけるんだな、とホッとしております。

④　サポート体制
お見合い時/仮交際時/真剣交際時・・・といったように、段階ごとに、気を付けるべき点を動画にて配信してくださっています。隙間時間に自分で見るだけでも、全然違います。
どのプランでも、ラインによる相談は可能。
どんな些細なことでも相談でき、夜中にラインを送信訂おいても翌日午前中には返信いただけるため、とても有効活用させていただいております。
私のような結婚相談所初心者にはぴったりです。

➄　成婚について
まだ入会して一週間ですので、成婚した際には、また口コミを書きたいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2xOdmJIRnZXbU5ITlZCNFNYcGxaRVJYVmtsR1pYYxAB
1036,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,5,a,2026-01-19T13:10:24.316Z,"ウェルスマに入会して3ヶ月で成婚退会致します。
入会前に色々な相談所を調べた結果、比較的リーズナブルに活動できることを知り、ウェルスマさんに決めました。
上手く行った今となっては1番安いプランでも良かったのかなーと思いましたが、やはりサポートコースでちょうど良かったなと思います。オンライン型というのがどの相談所でも同じなのかは分かりませんが、どちらかというと自分で進めていける人向けの相談所だったなと思います。必要最低限のサポートといった感じです。質問や相談した事に関しては丁寧に対応してくださります。活動において心配な方はサポートありの方が良いかと思います。
結婚相談所自体敷居が高いので躊躇しましたが、自分自身こんなにトントン拍子で進むとは思ってなかったし、素敵な方と出会えたので入会して良かったなあと思います。お世話になりありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25wM09HUlVWMXA1YWt4dE4wRTRaazF0T0U0NVJIYxAB
1037,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,5,yu yu,2026-01-19T08:26:08.210Z,"オンライン完結のため諸費用が抑えられていて、なおかつ担当の方のレスポンスが早いため、比較的安価でサクサクと素敵な方と成婚退会まで進めることができました。
大変オススメできる相談所です。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21aNU4zRlVOR05oTVZodlZWSXlVRGhqTW1Gbk9VRRAB
1038,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,5,Yuki,2026-01-17T06:04:38.662Z,"仕事との両立を考え、オンラインで完結できる点に魅力を感じて入会しました。
入会手続きは非常にスムーズで、専用システムの使い方などもオンラインで分かりやすく説明いただけたので、迷うことなく準備を進められました。
他の相談所に比べてリーズナブルな料金体系ですが、カウンセラーさんの対応も丁寧で、サポートはしっかりしている印象です。コストを抑えつつも、質の高い環境で婚活をスタートできることに非常に納得感を持っています。
これから素敵なご縁があることを期待して、前向きに頑張りたいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2xGQlVsTnVkMnhSTTBwNWIwazJPVGwzTVRkT2VWRRAB
1039,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,2,近田ゆうき,2026-01-16T15:16:16.868Z,レスポンスを担当が忘れており、相談しても返ってこないことがある。あと返信が事務的でテンプレ文のような…。入会相談は感じが良かったので、正直少し残念な気持ちです。,,Ci9DQUlRQUNvZENodHljRjlvT2pCZk1XODVSRTk1UVd3NVRXTkdTbGRaVlhwUWFuYxAB
1040,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,5,a m,2026-01-14T21:05:03.028Z,"こちらでお世話になり成婚退会することになりました。

担当カウンセラーさんとLINE等でやり取りできるので、活動中に困ったらすぐ相談できました。いつも親身になってアドバイスをくださるので、とても有難かったです。
結婚相談所のスピード感や複数の方と交際する環境には全く慣れず、たびたびお腹を壊しましたが、なんとか婚活を続けられたのはカウンセラーさんのおかげです！ありがとうございます！

私はかなりのマイペースなのでサポートコースがちょうど良かったです。途中からアップグレードもできるので、迷う場合は気軽なコースから始めてみてもいいかもしれません。",,ChdDSUhNMG9nS0VJQ0FnSUNuc0lTdGh3RRAB
1041,203480,ChIJP8hSuMjEECIR6srvqF-5Uyo,2,KMT,2026-01-11T13:40:26.590Z,,,Ci9DQUlRQUNvZENodHljRjlvT25OblIxcGFUbTFOUlc1NGJHcGphVmd4UldoaE9IYxAB
